number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time
27864400000000.0,16059,2,0,1,1,0,4035.3399544599715
28961100000000.0,16059,2,0,1,1,0,4116.745453903017
32111600000000.0,16059,2,0,1,1,0,4350.599767749387
26866300000000.0,16059,2,0,1,1,0,3961.2533045154987
16585900000000.0,16059,2,0,1,1,0,3198.1630369179047
32289700000000.0,16059,2,0,1,1,0,4363.819718009992
24009200000000.0,16059,2,0,1,1,0,3749.177392726747
33581600000000.0,16059,2,0,1,1,0,4459.714461085099
32008600000000.0,16059,2,0,1,1,0,4342.954316447633
33828400000000.0,16059,2,0,1,1,0,4478.033853136292
25415600000000.0,16059,2,0,1,1,0,3853.571205452833
23497300000000.0,16059,2,0,1,1,0,3711.1802420338545
34852000000000.0,16059,2,0,1,1,0,4554.013308985569
32200300000000.0,16059,2,0,1,1,0,4357.1837631908
32537000000000.0,16059,2,0,1,1,0,4382.1762239024565
28107500000000.0,16059,2,0,1,1,0,4053.3847040857618
21000200000000.0,16059,2,0,1,1,0,3525.8262959599715
23875100000000.0,16059,2,0,1,1,0,3739.2234604979585
30493100000000.0,16059,2,0,1,1,0,4230.46226355629
28115000000000.0,16059,2,0,1,1,0,4053.941411704822
32921700000000.0,16059,2,0,1,1,0,4410.731613376095
26481200000000.0,16059,2,0,1,1,0,3932.6682239688434
40286500000000.0,16059,2,0,1,1,0,4957.403649756271
29096900000000.0,16059,2,0,1,1,0,4126.825573192125
33498800000000.0,16059,2,0,1,1,0,4453.56840897068
18667500000000.0,16059,2,0,1,1,0,3352.6753808958774
21386500000000.0,16059,2,0,1,1,0,3554.500449725676
40899600000000.0,16059,2,0,1,1,0,5002.912641922342
28386000000000.0,16059,2,0,1,1,0,4074.0571136735143
33801100000000.0,16059,2,0,1,1,0,4476.0074374029155
20331200000000.0,16059,2,0,1,1,0,3476.1679763398406
34433200000000.0,16059,2,0,1,1,0,4522.926755537272
40400900000000.0,16059,2,0,1,1,0,4965.895296638995
40973500000000.0,16059,2,0,1,1,0,5008.398067662145
22361300000000.0,16059,2,0,1,1,0,3626.857594666936
15701600000000.0,16059,2,0,1,1,0,3132.5234972466324
24221400000000.0,16059,2,0,1,1,0,3764.928506962011
26802200000000.0,16059,2,0,1,1,0,3956.4953100646017
42265100000000.0,16059,2,0,1,1,0,5104.2705424324895
30169900000000.0,16059,2,0,1,1,0,4206.471876558941
31341100000000.0,16059,2,0,1,1,0,4293.407338351314
21148000000000.0,16059,2,0,1,1,0,3536.7971474395754
37559500000000.0,16059,2,0,1,1,0,4754.984759466142
16437000000000.0,16059,2,0,1,1,0,3187.110534987505
28059900000000.0,16059,2,0,1,1,0,4049.8514663967962
31245400000000.0,16059,2,0,1,1,0,4286.303749132111
26076100000000.0,16059,2,0,1,1,0,3902.5985897713626
27892800000000.0,16059,2,0,1,1,0,4037.448020644145
38528600000000.0,16059,2,0,1,1,0,4826.918806616917
30348300000000.0,16059,2,0,1,1,0,4219.71409512431
33571100000000.0,16059,2,0,1,1,0,4458.935070418416
26683600000000.0,16059,2,0,1,1,0,3947.6919069152027
38857500000000.0,16059,2,0,1,1,0,4851.332291404751
19245000000000.0,16059,2,0,1,1,0,3395.541867563479
42952100000000.0,16059,2,0,1,1,0,5155.264960338363
24319800000000.0,16059,2,0,1,1,0,3772.232510924075
36585300000000.0,16059,2,0,1,1,0,4682.672151134406
31629400000000.0,16059,2,0,1,1,0,4314.807179227971
42105600000000.0,16059,2,0,1,1,0,5092.431227067152
42430000000000.0,16059,2,0,1,1,0,5116.51068728355
40918600000000.0,16059,2,0,1,1,0,5004.322967890627
37986300000000.0,16059,2,0,1,1,0,4786.665134374769
34823400000000.0,16059,2,0,1,1,0,4551.890397264888
21643100000000.0,16059,2,0,1,1,0,3573.547273065774
34130900000000.0,16059,2,0,1,1,0,4500.487727105036
38802600000000.0,16059,2,0,1,1,0,4847.257191633234
38062200000000.0,16059,2,0,1,1,0,4792.299015479654
27249400000000.0,16059,2,0,1,1,0,3989.6899296970714
32942600000000.0,16059,2,0,1,1,0,4412.2829719412075
23287200000000.0,16059,2,0,1,1,0,3695.5850059319273
28971100000000.0,16059,2,0,1,1,0,4117.48773072843
43062100000000.0,16059,2,0,1,1,0,5163.430005417907
35963400000000.0,16059,2,0,1,1,0,4636.509955361971
25419500000000.0,16059,2,0,1,1,0,3853.8606934147438
23523100000000.0,16059,2,0,1,1,0,3713.0953162434203
36461200000000.0,16059,2,0,1,1,0,4673.460495731031
26244000000000.0,16059,2,0,1,1,0,3915.061417670047
32049900000000.0,16059,2,0,1,1,0,4346.019919736588
36044500000000.0,16059,2,0,1,1,0,4642.529820416071
41754900000000.0,16059,2,0,1,1,0,5066.399578799917
33966000000000.0,16059,2,0,1,1,0,4488.247582253975
43309400000000.0,16059,2,0,1,1,0,5181.786511310371
38555300000000.0,16059,2,0,1,1,0,4828.900685740769
25502000000000.0,16059,2,0,1,1,0,3859.9844772244014
28743100000000.0,16059,2,0,1,1,0,4100.563819109013
31069700000000.0,16059,2,0,1,1,0,4273.261945309605
36329300000000.0,16059,2,0,1,1,0,4663.669864403833
24506400000000.0,16059,2,0,1,1,0,3786.083396486282
29294300000000.0,16059,2,0,1,1,0,4141.478117725778
20980100000000.0,16059,2,0,1,1,0,3524.334319540891
26569800000000.0,16059,2,0,1,1,0,3939.244796642003
29413300000000.0,16059,2,0,1,1,0,4150.311211948193
37215300000000.0,16059,2,0,1,1,0,4729.435591135426
19943000000000.0,16059,2,0,1,1,0,3447.352789977307
38793800000000.0,16059,2,0,1,1,0,4846.60398802687
29541600000000.0,16059,2,0,1,1,0,4159.834623618242
43144500000000.0,16059,2,0,1,1,0,5169.54636645931
34460600000000.0,16059,2,0,1,1,0,4524.960594038904
30764000000000.0,16059,2,0,1,1,0,4250.570542756729
30778300000000.0,16059,2,0,1,1,0,4251.631998617069
38775100000000.0,16059,2,0,1,1,0,4845.215930363348
31767600000000.0,16059,2,0,1,1,0,4325.0654449551785
30951300000000.0,16059,2,0,1,1,0,4264.473387696715
37556500000000.0,16059,2,0,1,1,0,4754.7620764185185
29460000000000.0,16059,2,0,1,1,0,4153.777644722872
24758100000000.0,16059,2,0,1,1,0,3804.7665041819273
31963200000000.0,16059,2,0,1,1,0,4339.584379660258
32852500000000.0,16059,2,0,1,1,0,4405.595057744236
33291700000000.0,16059,2,0,1,1,0,4438.195855916376
18985800000000.0,16059,2,0,1,1,0,3376.302052248774
20103100000000.0,16059,2,0,1,1,0,3459.2366419521695
38967500000000.0,16059,2,0,1,1,0,4859.4973364842945
33024900000000.0,16059,2,0,1,1,0,4418.391910214357
26863300000000.0,16059,2,0,1,1,0,3961.030621467875
24285300000000.0,16059,2,0,1,1,0,3769.6716558764
26098700000000.0,16059,2,0,1,1,0,3904.2761353967962
43281900000000.0,16059,2,0,1,1,0,5179.745250040484
41330800000000.0,16059,2,0,1,1,0,5034.919618634151
22464700000000.0,16059,2,0,1,1,0,3634.532737041707
36231700000000.0,16059,2,0,1,1,0,4656.425242587802
18191700000000.0,16059,2,0,1,1,0,3317.3578495427264
37566000000000.0,16059,2,0,1,1,0,4755.46723940266
23999200000000.0,16059,2,0,1,1,0,3748.435115901334
41539300000000.0,16059,2,0,1,1,0,5050.396090444013
39599500000000.0,16059,2,0,1,1,0,4906.409231850396
39461300000000.0,16059,2,0,1,1,0,4896.1509661231885
44298700000000.0,16059,2,0,1,1,0,5255.21995764848
38007100000000.0,16059,2,0,1,1,0,4788.209070171629
39077400000000.0,16059,2,0,1,1,0,4867.654958795583
41880400000000.0,16059,2,0,1,1,0,5075.715152958851
30283600000000.0,16059,2,0,1,1,0,4214.911564063887
34852600000000.0,16059,2,0,1,1,0,4554.057845595094
38720100000000.0,16059,2,0,1,1,0,4841.133407823576
38143000000000.0,16059,2,0,1,1,0,4798.296612228991
24945900000000.0,16059,2,0,1,1,0,3818.706462963184
25447000000000.0,16059,2,0,1,1,0,3855.90195468463
32288300000000.0,16059,2,0,1,1,0,4363.715799254434
37672600000000.0,16059,2,0,1,1,0,4763.379910361563
20728100000000.0,16059,2,0,1,1,0,3505.6289435404833
38407500000000.0,16059,2,0,1,1,0,4817.9298342611655
21976600000000.0,16059,2,0,1,1,0,3598.3022051932976
19621100000000.0,16059,2,0,1,1,0,3423.4588989672625
36659100000000.0,16059,2,0,1,1,0,4688.150154105954
20982000000000.0,16059,2,0,1,1,0,3524.4753521377197
41473100000000.0,16059,2,0,1,1,0,5045.482217859779
38826800000000.0,16059,2,0,1,1,0,4849.053501550733
43172000000000.0,16059,2,0,1,1,0,5171.587627729195
21313600000000.0,16059,2,0,1,1,0,3549.0892516684153
35636200000000.0,16059,2,0,1,1,0,4612.222657634457
25969300000000.0,16059,2,0,1,1,0,3894.6710732759516
30210400000000.0,16059,2,0,1,1,0,4209.4780977018645
41871000000000.0,16059,2,0,1,1,0,5075.017412742963
44188800000000.0,16059,2,0,1,1,0,5247.062335337191
31392900000000.0,16059,2,0,1,1,0,4297.252332306954
24804900000000.0,16059,2,0,1,1,0,3808.2403597248604
33602300000000.0,16059,2,0,1,1,0,4461.250974113705
28305000000000.0,16059,2,0,1,1,0,4068.044671387669
27813500000000.0,16059,2,0,1,1,0,4031.561765418619
31232200000000.0,16059,2,0,1,1,0,4285.323943722567
30860700000000.0,16059,2,0,1,1,0,4257.7483596584725
31494500000000.0,16059,2,0,1,1,0,4304.79386485315
39407200000000.0,16059,2,0,1,1,0,4892.135248497704
28522000000000.0,16059,2,0,1,1,0,4084.1520784991317
19750800000000.0,16059,2,0,1,1,0,3433.0862293928694
43117000000000.0,16059,2,0,1,1,0,5167.505105189424
30356000000000.0,16059,2,0,1,1,0,4220.285648279878
36274400000000.0,16059,2,0,1,1,0,4659.594764632316
34295100000000.0,16059,2,0,1,1,0,4512.675912578318
41275800000000.0,16059,2,0,1,1,0,5030.83709609438
23064800000000.0,16059,2,0,1,1,0,3679.0767693347416
28658200000000.0,16059,2,0,1,1,0,4094.261888861257
24120100000000.0,16059,2,0,1,1,0,3757.409242720577
38057500000000.0,16059,2,0,1,1,0,4791.95014537171
28771700000000.0,16059,2,0,1,1,0,4102.686730829694
34785700000000.0,16059,2,0,1,1,0,4549.092013633081
18429600000000.0,16059,2,0,1,1,0,3335.0166152193024
37312200000000.0,16059,2,0,1,1,0,4736.628253573678
35173900000000.0,16059,2,0,1,1,0,4577.907199995613
33371900000000.0,16059,2,0,1,1,0,4444.148916056189
33077000000000.0,16059,2,0,1,1,0,4422.259172474759
31217900000000.0,16059,2,0,1,1,0,4284.2624878622255
26051600000000.0,16059,2,0,1,1,0,3900.780011549101
26985900000000.0,16059,2,0,1,1,0,3970.1309353474385
43936300000000.0,16059,2,0,1,1,0,5228.319845495512
34072200000000.0,16059,2,0,1,1,0,4496.1305621398615
36351200000000.0,16059,2,0,1,1,0,4665.295450651488
43941400000000.0,16059,2,0,1,1,0,5228.698406676473
24355600000000.0,16059,2,0,1,1,0,3774.8898619590536
33907900000000.0,16059,2,0,1,1,0,4483.934953898326
31182800000000.0,16059,2,0,1,1,0,4281.6570962050255
36824000000000.0,16059,2,0,1,1,0,4700.390298957015
30988700000000.0,16059,2,0,1,1,0,4267.24950302376
36988900000000.0,16059,2,0,1,1,0,4712.630443808075
19349500000000.0,16059,2,0,1,1,0,3403.298660389045
21464100000000.0,16059,2,0,1,1,0,3560.2605178908807
24586500000000.0,16059,2,0,1,1,0,3792.0290338578397
36640900000000.0,16059,2,0,1,1,0,4686.799210283702
34183600000000.0,16059,2,0,1,1,0,4504.399525974963
40679100000000.0,16059,2,0,1,1,0,4986.5454379219855
30833200000000.0,16059,2,0,1,1,0,4255.707098388587
34334600000000.0,16059,2,0,1,1,0,4515.607906038699
28239400000000.0,16059,2,0,1,1,0,4063.1753354129596
31144100000000.0,16059,2,0,1,1,0,4278.784484890678
22011800000000.0,16059,2,0,1,1,0,3600.9150196187516
33004200000000.0,16059,2,0,1,1,0,4416.855397185752
27300500000000.0,16059,2,0,1,1,0,3993.482964274932
21463100000000.0,16059,2,0,1,1,0,3560.1862902083394
26189000000000.0,16059,2,0,1,1,0,3910.9788951302753
35026900000000.0,16059,2,0,1,1,0,4566.995730662043
28112600000000.0,16059,2,0,1,1,0,4053.7632652667226
16524200000000.0,16059,2,0,1,1,0,3193.5831889051065
37891500000000.0,16059,2,0,1,1,0,4779.628350069854
28469900000000.0,16059,2,0,1,1,0,4080.28481623873
35532400000000.0,16059,2,0,1,1,0,4604.51782418667
31399800000000.0,16059,2,0,1,1,0,4297.764503316488
37264100000000.0,16059,2,0,1,1,0,4733.057902043442
27398100000000.0,16059,2,0,1,1,0,4000.727586090963
30311100000000.0,16059,2,0,1,1,0,4216.952825333774
37923200000000.0,16059,2,0,1,1,0,4781.981367606413
37313100000000.0,16059,2,0,1,1,0,4736.695058487965
36109500000000.0,16059,2,0,1,1,0,4647.354619781255
34072600000000.0,16059,2,0,1,1,0,4496.160253212878
39782300000000.0,16059,2,0,1,1,0,4919.978052218947
22664400000000.0,16059,2,0,1,1,0,3649.356005245205
34507800000000.0,16059,2,0,1,1,0,4528.464140654853
23607500000000.0,16059,2,0,1,1,0,3719.360132649906
39427900000000.0,16059,2,0,1,1,0,4893.67176152631
33678900000000.0,16059,2,0,1,1,0,4466.936814596368
42292600000000.0,16059,2,0,1,1,0,5106.311803702375
39591800000000.0,16059,2,0,1,1,0,4905.837678694828
27425600000000.0,16059,2,0,1,1,0,4002.7688473608487
34461600000000.0,16059,2,0,1,1,0,4525.034821721445
29970300000000.0,16059,2,0,1,1,0,4191.656031123698
31410300000000.0,16059,2,0,1,1,0,4298.543893983172
25556600000000.0,16059,2,0,1,1,0,3864.037308691157
23831200000000.0,16059,2,0,1,1,0,3735.964865234395
27888900000000.0,16059,2,0,1,1,0,4037.1585326822333
34204100000000.0,16059,2,0,1,1,0,4505.921193467059
25749300000000.0,16059,2,0,1,1,0,3878.3409831168656
30823800000000.0,16059,2,0,1,1,0,4255.009358172699
22696400000000.0,16059,2,0,1,1,0,3651.7312910865267
38530100000000.0,16059,2,0,1,1,0,4827.030148140729
22530900000000.0,16059,2,0,1,1,0,3639.446609625941
35285100000000.0,16059,2,0,1,1,0,4586.1613182942065
30023900000000.0,16059,2,0,1,1,0,4195.634634907912
21020000000000.0,16059,2,0,1,1,0,3527.296004074289
28797800000000.0,16059,2,0,1,1,0,4104.624073344023
19185200000000.0,16059,2,0,1,1,0,3391.1030521475095
21119700000000.0,16059,2,0,1,1,0,3534.6965040236564
16053500000000.0,16059,2,0,1,1,0,3158.6442187329158
43968900000000.0,16059,2,0,1,1,0,5230.739667946358
33931000000000.0,16059,2,0,1,1,0,4485.64961336503
30338600000000.0,16059,2,0,1,1,0,4218.9940866036595
31190500000000.0,16059,2,0,1,1,0,4282.228649360594
42704800000000.0,16059,2,0,1,1,0,5136.908454445899
36285700000000.0,16059,2,0,1,1,0,4660.433537445032
40396500000000.0,16059,2,0,1,1,0,4965.568694835813
22249400000000.0,16059,2,0,1,1,0,3618.551516990565
40561300000000.0,16059,2,0,1,1,0,4977.80141691862
23941100000000.0,16059,2,0,1,1,0,3744.122487545684
40094200000000.0,16059,2,0,1,1,0,4943.129666403578
27727900000000.0,16059,2,0,1,1,0,4025.207875793084
29129400000000.0,16059,2,0,1,1,0,4129.237972874717
40056300000000.0,16059,2,0,1,1,0,4940.316437235263
19838800000000.0,16059,2,0,1,1,0,3439.6182654565037
40369000000000.0,16059,2,0,1,1,0,4963.527433565928
38115600000000.0,16059,2,0,1,1,0,4796.26277372736
38527800000000.0,16059,2,0,1,1,0,4826.859424470884
23760200000000.0,16059,2,0,1,1,0,3730.694699773963
26654600000000.0,16059,2,0,1,1,0,3945.539304121505
39791900000000.0,16059,2,0,1,1,0,4920.690637971343
27577200000000.0,16059,2,0,1,1,0,4014.0217640341098
30998100000000.0,16059,2,0,1,1,0,4267.947243239648
26518800000000.0,16059,2,0,1,1,0,3935.4591848323967
16158000000000.0,16059,2,0,1,1,0,3166.401011558482
27677300000000.0,16059,2,0,1,1,0,4021.4519550564937
36796500000000.0,16059,2,0,1,1,0,4698.349037687129
21215000000000.0,16059,2,0,1,1,0,3541.770402169843
39016900000000.0,16059,2,0,1,1,0,4863.164184001835
26091600000000.0,16059,2,0,1,1,0,3903.749118850753
37792700000000.0,16059,2,0,1,1,0,4772.294655034773
36255100000000.0,16059,2,0,1,1,0,4658.162170359268
34904100000000.0,16059,2,0,1,1,0,4557.880571245971
27034800000000.0,16059,2,0,1,1,0,3973.760669023708
34552000000000.0,16059,2,0,1,1,0,4531.7450042231785
18881800000000.0,16059,2,0,1,1,0,3368.5823732644785
30568800000000.0,16059,2,0,1,1,0,4236.081299124667
35422500000000.0,16059,2,0,1,1,0,4596.360201875381
27343200000000.0,16059,2,0,1,1,0,3996.6524863194454
27665200000000.0,16059,2,0,1,1,0,4020.553800097744
32678600000000.0,16059,2,0,1,1,0,4392.686863750305
28075400000000.0,16059,2,0,1,1,0,4051.0019954761865
40097800000000.0,16059,2,0,1,1,0,4943.396886060727
36766700000000.0,16059,2,0,1,1,0,4696.137052747398
42298300000000.0,16059,2,0,1,1,0,5106.73490149286
33416700000000.0,16059,2,0,1,1,0,4447.474316234039
28431600000000.0,16059,2,0,1,1,0,4077.4418959973973
29737400000000.0,16059,2,0,1,1,0,4174.368403859829
42787300000000.0,16059,2,0,1,1,0,5143.032238255557
37483500000000.0,16059,2,0,1,1,0,4749.3434555930035
28062900000000.0,16059,2,0,1,1,0,4050.07414944442
38153100000000.0,16059,2,0,1,1,0,4799.046311822658
27344700000000.0,16059,2,0,1,1,0,3996.7638278432573
17208300000000.0,16059,2,0,1,1,0,3244.3623465316105
32454600000000.0,16059,2,0,1,1,0,4376.059862861053
43721600000000.0,16059,2,0,1,1,0,5212.383162053895
26587400000000.0,16059,2,0,1,1,0,3940.55120385473
31299600000000.0,16059,2,0,1,1,0,4290.32688952585
25552200000000.0,16059,2,0,1,1,0,3863.710706887975
36973900000000.0,16059,2,0,1,1,0,4711.517028569956
37164700000000.0,16059,2,0,1,1,0,4725.679670398837
43584200000000.0,16059,2,0,1,1,0,5202.18427847272
23769600000000.0,16059,2,0,1,1,0,3731.392439989851
36054500000000.0,16059,2,0,1,1,0,4643.272097241484
26068100000000.0,16059,2,0,1,1,0,3902.0047683110324
30921500000000.0,16059,2,0,1,1,0,4262.261402756983
41149300000000.0,16059,2,0,1,1,0,5021.4472942529055
44353700000000.0,16059,2,0,1,1,0,5259.302480188251
33413900000000.0,16059,2,0,1,1,0,4447.266478722923
22984300000000.0,16059,2,0,1,1,0,3673.1014408901674
29679000000000.0,16059,2,0,1,1,0,4170.033507199417
22776500000000.0,16059,2,0,1,1,0,3657.6769284580846
28360000000000.0,16059,2,0,1,1,0,4072.12719392744
25192200000000.0,16059,2,0,1,1,0,3836.988741173106
37069700000000.0,16059,2,0,1,1,0,4718.6280405574125
29156900000000.0,16059,2,0,1,1,0,4131.279234144604
37016300000000.0,16059,2,0,1,1,0,4714.664282309707
21676700000000.0,16059,2,0,1,1,0,3576.0413231991615
26270800000000.0,16059,2,0,1,1,0,3917.050719562154
29595500000000.0,16059,2,0,1,1,0,4163.835495707218
29898900000000.0,16059,2,0,1,1,0,4186.356174590249
20412100000000.0,16059,2,0,1,1,0,3482.172995857432
29182500000000.0,16059,2,0,1,1,0,4133.179462817661
38039700000000.0,16059,2,0,1,1,0,4790.628892622475
24346200000000.0,16059,2,0,1,1,0,3774.1921217431654
32894300000000.0,16059,2,0,1,1,0,4408.697774874463
40016300000000.0,16059,2,0,1,1,0,4937.347329933611
21041600000000.0,16059,2,0,1,1,0,3528.899322017181
23014300000000.0,16059,2,0,1,1,0,3675.328271366406
29459200000000.0,16059,2,0,1,1,0,4153.718262576839
29926400000000.0,16059,2,0,1,1,0,4188.397435860135
34070000000000.0,16059,2,0,1,1,0,4495.967261238271
25229400000000.0,16059,2,0,1,1,0,3839.7500109636426
38472800000000.0,16059,2,0,1,1,0,4822.776901931113
20556900000000.0,16059,2,0,1,1,0,3492.9211642894124
22411400000000.0,16059,2,0,1,1,0,3630.5764015622553
40149400000000.0,16059,2,0,1,1,0,4947.227034479858
36182000000000.0,16059,2,0,1,1,0,4652.7361267655
28772200000000.0,16059,2,0,1,1,0,4102.723844670965
28634800000000.0,16059,2,0,1,1,0,4092.52496108979
20155400000000.0,16059,2,0,1,1,0,3463.11874974908
32151800000000.0,16059,2,0,1,1,0,4353.583720587547
35202600000000.0,16059,2,0,1,1,0,4580.037534484549
43364400000000.0,16059,2,0,1,1,0,5185.869033850142
26189800000000.0,16059,2,0,1,1,0,3911.0382772763087
26462100000000.0,16059,2,0,1,1,0,3931.250475232305
19276000000000.0,16059,2,0,1,1,0,3397.8429257222597
24196700000000.0,16059,2,0,1,1,0,3763.095083203241
32866800000000.0,16059,2,0,1,1,0,4406.656513604577
27664000000000.0,16059,2,0,1,1,0,4020.464726878695
23876400000000.0,16059,2,0,1,1,0,3739.319956485262
31141800000000.0,16059,2,0,1,1,0,4278.613761220832
34181400000000.0,16059,2,0,1,1,0,4504.236225073372
25965700000000.0,16059,2,0,1,1,0,3894.4038536188027
38813600000000.0,16059,2,0,1,1,0,4848.073696141188
37915200000000.0,16059,2,0,1,1,0,4781.387546146083
30340900000000.0,16059,2,0,1,1,0,4219.164810273504
26958400000000.0,16059,2,0,1,1,0,3968.0896740775524
40121600000000.0,16059,2,0,1,1,0,4945.16350490521
36010600000000.0,16059,2,0,1,1,0,4640.01350197792
23346900000000.0,16059,2,0,1,1,0,3700.016398579643
43419300000000.0,16059,2,0,1,1,0,5189.94413362166
31114900000000.0,16059,2,0,1,1,0,4276.617036560471
15907800000000.0,16059,2,0,1,1,0,3147.8292453866484
26848500000000.0,16059,2,0,1,1,0,3959.9320517662636
31486000000000.0,16059,2,0,1,1,0,4304.162929551549
37492100000000.0,16059,2,0,1,1,0,4749.981813662858
39434600000000.0,16059,2,0,1,1,0,4894.169086999336
37803100000000.0,16059,2,0,1,1,0,4773.066622933203
33114100000000.0,16059,2,0,1,1,0,4425.013019497042
40836100000000.0,16059,2,0,1,1,0,4998.19918408097
31575200000000.0,16059,2,0,1,1,0,4310.784038834233
28195400000000.0,16059,2,0,1,1,0,4059.9093173811425
20441600000000.0,16059,2,0,1,1,0,3484.3627124924005
29645000000000.0,16059,2,0,1,1,0,4167.5097659930125
22610900000000.0,16059,2,0,1,1,0,3645.384824229245
42760100000000.0,16059,2,0,1,1,0,5141.013245290434
